ID,month,credit_amount,credit_term,age,sex,education,product_type,having_children_flg,region,income,family_status,phone_operator,is_client,debt_ratio,credit_per_year_of_age,term_to_age_ratio,children_income_ratio,risk_score,bad_client_risk_score
457,4,22500,6,55,female,Secondary special education,Computers,1,2,71000,Married,1,0,0.31690140845070425,409.09090909090907,0.10909090909090909,0.31690140845070425,0.35714285714285715,False
458,4,31000,18,32,female,Secondary special education,Cell phones,0,2,13000,Another,1,1,2.3846153846153846,968.75,0.5625,0.0,0.5714285714285714,True
459,4,12500,10,24,female,Secondary special education,Cell phones,0,0,26000,Another,0,1,0.4807692307692308,520.8333333333334,0.4166666666666667,0.0,0.35714285714285715,False
460,4,93000,24,31,male,Higher education,Household appliances,0,2,36000,Another,2,0,2.5833333333333335,3000.0,0.7741935483870968,0.0,0.5,False
461,4,7000,6,21,male,Incomplete higher education,Cell phones,0,0,38000,Married,1,1,0.18421052631578946,333.3333333333333,0.2857142857142857,0.0,0.14285714285714285,False
462,4,8000,4,29,female,Higher education,Music,0,2,26000,Married,4,1,0.3076923076923077,275.86206896551727,0.13793103448275862,0.0,0.21428571428571427,False
463,4,12500,6,43,male,Secondary special education,Cell phones,0,2,21000,Another,1,1,0.5952380952380952,290.69767441860466,0.13953488372093023,0.0,0.21428571428571427,False
464,4,25000,12,35,female,Secondary special education,Household appliances,0,2,26000,Another,1,0,0.9615384615384616,714.2857142857143,0.34285714285714286,0.0,0.5,False
465,4,29500,12,57,male,Secondary special education,Sporting goods,0,2,26000,Married,1,1,1.1346153846153846,517.5438596491229,0.21052631578947367,0.0,0.35714285714285715,False
466,4,51000,18,30,female,Secondary education,Household appliances,0,2,39000,Another,3,0,1.3076923076923077,1700.0,0.6,0.0,0.5,False
467,4,27500,10,21,male,Secondary special education,Household appliances,1,2,21000,Another,0,1,1.3095238095238095,1309.5238095238096,0.47619047619047616,1.3095238095238095,0.5,False
468,4,10500,10,56,female,Secondary special education,Cell phones,1,2,10000,Another,1,1,1.05,187.5,0.17857142857142858,1.05,0.7142857142857143,True
469,4,21500,18,42,male,Secondary special education,Cell phones,1,2,21000,Married,1,1,1.0238095238095237,511.9047619047619,0.42857142857142855,1.0238095238095237,0.35714285714285715,False
470,4,16500,6,20,female,Secondary special education,Computers,0,2,31000,Married,0,0,0.532258064516129,825.0,0.3,0.0,0.5,False
471,4,12000,12,26,female,Secondary education,Cell phones,0,2,14000,Married,2,1,0.8571428571428571,461.53846153846155,0.46153846153846156,0.0,0.5714285714285714,True
472,4,21000,24,30,male,Higher education,Household appliances,1,2,25000,Married,2,1,0.84,700.0,0.8,0.84,0.35714285714285715,False
473,4,5000,6,24,male,Secondary special education,Cell phones,1,2,11000,Another,2,1,0.45454545454545453,208.33333333333334,0.25,0.45454545454545453,0.7142857142857143,True
474,4,20500,12,54,male,Secondary special education,Cell phones,0,2,41000,Another,0,1,0.5,379.6296296296296,0.2222222222222222,0.0,0.21428571428571427,False
475,4,31000,12,50,male,Secondary special education,Cell phones,1,0,48000,Another,1,1,0.6458333333333334,620.0,0.24,0.6458333333333334,0.35714285714285715,False
476,4,17000,10,30,male,Secondary special education,Jewelry,1,1,26000,Married,1,1,0.6538461538461539,566.6666666666666,0.3333333333333333,0.6538461538461539,0.35714285714285715,False
477,4,16000,10,32,male,Secondary special education,Cell phones,0,2,26000,Another,0,0,0.6153846153846154,500.0,0.3125,0.0,0.5,False
478,4,5000,3,55,female,Secondary special education,Sporting goods,1,2,22000,Another,1,1,0.22727272727272727,90.9090909090909,0.05454545454545454,0.22727272727272727,0.0,False
479,4,13500,12,34,male,Higher education,Household appliances,1,2,61000,Another,1,1,0.22131147540983606,397.05882352941177,0.35294117647058826,0.22131147540983606,0.0,False
480,4,16500,6,26,male,Secondary special education,Household appliances,0,2,26000,Another,3,0,0.6346153846153846,634.6153846153846,0.23076923076923078,0.0,0.5,False
481,4,20500,6,27,female,Secondary special education,Household appliances,1,2,33000,Another,1,0,0.6212121212121212,759.2592592592592,0.2222222222222222,0.6212121212121212,0.5,False
482,4,49000,18,27,female,Higher education,Fitness,0,0,151000,Another,1,0,0.32450331125827814,1814.8148148148148,0.6666666666666666,0.0,0.35714285714285715,False
483,4,24000,10,24,female,Secondary special education,Computers,0,2,26000,Another,2,1,0.9230769230769231,1000.0,0.4166666666666667,0.0,0.5,False
484,4,30500,6,29,male,Higher education,Furniture,1,2,36000,Another,1,1,0.8472222222222222,1051.7241379310344,0.20689655172413793,0.8472222222222222,0.35714285714285715,False
485,4,11000,6,43,male,Secondary special education,Cell phones,1,2,26000,Another,1,1,0.4230769230769231,255.8139534883721,0.13953488372093023,0.4230769230769231,0.21428571428571427,False
486,4,8000,3,31,male,Higher education,Cell phones,1,2,29000,Another,1,1,0.27586206896551724,258.06451612903226,0.0967741935483871,0.27586206896551724,0.0,False
487,4,17500,10,30,female,Secondary special education,Cell phones,1,2,31000,Married,1,1,0.5645161290322581,583.3333333333334,0.3333333333333333,0.5645161290322581,0.21428571428571427,False
488,4,12000,6,23,male,Higher education,Household appliances,0,2,31000,Another,2,0,0.3870967741935484,521.7391304347826,0.2608695652173913,0.0,0.5,False
489,4,18000,12,22,female,Secondary special education,Cell phones,0,2,10000,Married,4,1,1.8,818.1818181818181,0.5454545454545454,0.0,0.7142857142857143,True
490,4,26000,12,49,male,Secondary special education,Furniture,0,2,18000,Married,1,1,1.4444444444444444,530.6122448979592,0.24489795918367346,0.0,0.5714285714285714,True
491,4,20000,6,40,female,Higher education,Fitness,1,2,36000,Another,1,0,0.5555555555555556,500.0,0.15,0.5555555555555556,0.35714285714285715,False
492,4,39000,12,35,male,Higher education,Furniture,1,2,41000,Married,0,1,0.9512195121951219,1114.2857142857142,0.34285714285714286,0.9512195121951219,0.35714285714285715,False
493,4,19000,12,27,female,Secondary special education,Cell phones,0,0,31000,Married,0,0,0.6129032258064516,703.7037037037037,0.4444444444444444,0.0,0.5,False
494,4,12500,12,24,male,Incomplete higher education,Household appliances,0,2,22000,Another,2,0,0.5681818181818182,520.8333333333334,0.5,0.0,0.5,False
495,4,24000,18,22,male,Higher education,Cell phones,0,2,18000,Another,1,0,1.3333333333333333,1090.909090909091,0.8181818181818182,0.0,0.8571428571428571,True
496,4,21500,12,56,male,Secondary special education,Construction Materials,0,2,27000,Another,0,0,0.7962962962962963,383.92857142857144,0.21428571428571427,0.0,0.5,False
497,4,5500,3,27,male,Secondary special education,Computers,1,2,17000,Another,1,1,0.3235294117647059,203.7037037037037,0.1111111111111111,0.3235294117647059,0.5714285714285714,True
498,4,103000,12,61,male,Secondary special education,Household appliances,0,2,18000,Another,1,1,5.722222222222222,1688.5245901639344,0.19672131147540983,0.0,0.7142857142857143,True
499,4,71000,12,48,male,Secondary special education,Repair Services,0,2,37000,Another,0,0,1.9189189189189189,1479.1666666666667,0.25,0.0,0.5,False
500,4,26000,6,34,female,Secondary special education,Auto,0,2,36000,Unmarried,2,1,0.7222222222222222,764.7058823529412,0.17647058823529413,0.0,0.35714285714285715,False
501,4,9500,12,43,male,Higher education,Cell phones,1,2,13000,Another,2,0,0.7307692307692307,220.93023255813952,0.27906976744186046,0.7307692307692307,0.8571428571428571,True
502,4,9500,12,22,male,Secondary special education,Cell phones,0,2,19000,Another,1,0,0.5,431.8181818181818,0.5454545454545454,0.0,0.7142857142857143,True
503,4,28500,12,38,male,Higher education,Household appliances,1,0,36000,Another,1,0,0.7916666666666666,750.0,0.3157894736842105,0.7916666666666666,0.5,False
504,4,28000,12,32,female,Secondary special education,Household appliances,0,0,43000,Married,2,1,0.6511627906976745,875.0,0.375,0.0,0.35714285714285715,False
505,4,22000,4,24,female,Secondary education,Jewelry,0,0,61000,Married,4,1,0.36065573770491804,916.6666666666666,0.16666666666666666,0.0,0.35714285714285715,False
506,4,12000,12,40,female,Secondary education,Computers,1,2,13000,Another,1,1,0.9230769230769231,300.0,0.3,0.9230769230769231,0.7142857142857143,True
507,4,9000,6,24,female,Secondary special education,Cell phones,1,2,16000,Married,1,1,0.5625,375.0,0.25,0.5625,0.7142857142857143,True
508,4,8500,6,30,female,Secondary education,Computers,0,2,26000,Another,0,1,0.3269230769230769,283.3333333333333,0.2,0.0,0.21428571428571427,False
509,4,36500,24,44,male,Secondary special education,Windows & Doors,1,0,26000,Married,3,1,1.4038461538461537,829.5454545454545,0.5454545454545454,1.4038461538461537,0.35714285714285715,False
510,4,12000,6,47,female,Secondary education,Cell phones,0,2,31000,Another,0,1,0.3870967741935484,255.31914893617022,0.1276595744680851,0.0,0.21428571428571427,False
511,4,12500,10,52,female,Secondary special education,Cell phones,1,0,21000,Another,0,0,0.5952380952380952,240.3846153846154,0.19230769230769232,0.5952380952380952,0.35714285714285715,False
512,4,23500,10,22,female,Secondary special education,Household appliances,0,2,31000,Another,1,1,0.7580645161290323,1068.1818181818182,0.45454545454545453,0.0,0.5,False
513,4,10000,4,48,male,Secondary special education,Construction Materials,1,2,14000,Married,2,0,0.7142857142857143,208.33333333333334,0.08333333333333333,0.7142857142857143,0.8571428571428571,True
514,4,21000,3,31,male,Higher education,Furniture,1,2,26000,Another,1,0,0.8076923076923077,677.4193548387096,0.0967741935483871,0.8076923076923077,0.5,False
515,4,8500,4,56,male,Secondary special education,Cell phones,0,2,2000,Another,1,0,4.25,151.78571428571428,0.07142857142857142,0.0,0.7142857142857143,True
516,4,20000,6,23,female,Secondary special education,Cell phones,0,2,36000,Married,1,1,0.5555555555555556,869.5652173913044,0.2608695652173913,0.0,0.35714285714285715,False
517,4,14000,12,62,male,Secondary special education,Household appliances,0,2,27000,Another,1,1,0.5185185185185185,225.80645161290323,0.1935483870967742,0.0,0.35714285714285715,False
518,4,14000,12,46,female,Higher education,Cell phones,1,2,26000,Another,2,1,0.5384615384615384,304.3478260869565,0.2608695652173913,0.5384615384615384,0.21428571428571427,False
519,4,9000,6,31,female,Higher education,Computers,0,2,19000,Another,0,0,0.47368421052631576,290.3225806451613,0.1935483870967742,0.0,0.5714285714285714,True
520,4,32500,24,26,female,Incomplete higher education,Household appliances,0,0,121000,Another,1,0,0.26859504132231404,1250.0,0.9230769230769231,0.0,0.14285714285714285,False
521,4,15000,12,25,female,Secondary special education,Household appliances,1,2,28000,Married,0,1,0.5357142857142857,600.0,0.48,0.5357142857142857,0.21428571428571427,False
522,4,30000,24,41,female,Higher education,Household appliances,1,2,81000,Another,2,0,0.37037037037037035,731.7073170731708,0.5853658536585366,0.37037037037037035,0.35714285714285715,False
523,4,9000,4,25,male,Higher education,Cell phones,1,2,26000,Another,2,0,0.34615384615384615,360.0,0.16,0.34615384615384615,0.35714285714285715,False
524,4,30500,6,36,male,Higher education,Furniture,0,0,101000,Married,0,0,0.30198019801980197,847.2222222222222,0.16666666666666666,0.0,0.35714285714285715,False
525,4,76500,24,33,male,Secondary special education,Furniture,1,0,61000,Another,0,1,1.2540983606557377,2318.181818181818,0.7272727272727273,1.2540983606557377,0.35714285714285715,False
526,4,12500,3,63,male,Secondary special education,Clothing,1,2,18000,Married,0,1,0.6944444444444444,198.4126984126984,0.047619047619047616,0.6944444444444444,0.8571428571428571,True
527,4,25500,20,76,male,Higher education,Medical services,0,2,14000,Another,0,1,1.8214285714285714,335.5263157894737,0.2631578947368421,0.0,0.7142857142857143,True
528,4,9500,4,29,male,Higher education,Cell phones,1,2,26000,Another,0,1,0.36538461538461536,327.58620689655174,0.13793103448275862,0.36538461538461536,0.21428571428571427,False
529,4,15000,12,30,female,Higher education,Cell phones,0,0,81000,Another,0,0,0.18518518518518517,500.0,0.4,0.0,0.14285714285714285,False
530,4,10000,3,37,female,Secondary special education,Computers,1,2,41000,Another,1,0,0.24390243902439024,270.27027027027026,0.08108108108108109,0.24390243902439024,0.14285714285714285,False
531,4,22500,10,35,male,Secondary special education,Cell phones,0,2,16000,Another,2,1,1.40625,642.8571428571429,0.2857142857142857,0.0,0.5714285714285714,True
532,4,23000,12,24,male,Secondary special education,Household appliances,0,2,71000,Another,2,1,0.323943661971831,958.3333333333334,0.5,0.0,0.35714285714285715,False
533,4,15000,10,65,male,Secondary special education,Jewelry,0,2,11000,Married,2,0,1.3636363636363635,230.76923076923077,0.15384615384615385,0.0,0.8571428571428571,True
534,4,34500,12,26,male,Secondary special education,Furniture,1,2,76000,Married,1,0,0.45394736842105265,1326.923076923077,0.46153846153846156,0.45394736842105265,0.35714285714285715,False
535,4,14000,12,40,male,Secondary special education,Household appliances,0,2,18000,Another,4,0,0.7777777777777778,350.0,0.3,0.0,0.7142857142857143,True
536,4,9500,3,32,male,Higher education,Household appliances,1,2,36000,Another,0,1,0.2638888888888889,296.875,0.09375,0.2638888888888889,0.0,False
537,4,27500,10,21,female,Secondary special education,Cell phones,0,2,22000,Unmarried,3,1,1.25,1309.5238095238096,0.47619047619047616,0.0,0.5,False
538,4,25000,12,64,female,Secondary special education,Household appliances,1,2,21000,Another,0,1,1.1904761904761905,390.625,0.1875,1.1904761904761905,0.5,False
539,5,13000,7,29,male,Secondary special education,Household appliances,0,2,16000,Another,2,1,0.8125,448.2758620689655,0.2413793103448276,0.0,0.5714285714285714,True
540,5,23000,12,30,female,Secondary special education,Computers,0,2,34000,Another,1,1,0.6764705882352942,766.6666666666666,0.4,0.0,0.35714285714285715,False
541,4,11000,12,41,female,Higher education,Household appliances,1,2,21000,Another,1,0,0.5238095238095238,268.2926829268293,0.2926829268292683,0.5238095238095238,0.35714285714285715,False
542,4,9500,3,75,male,Secondary education,Furniture,0,2,23000,Another,3,1,0.41304347826086957,126.66666666666667,0.04,0.0,0.35714285714285715,False
543,4,63500,15,23,male,Secondary special education,Tourism,0,0,34000,Another,0,0,1.8676470588235294,2760.8695652173915,0.6521739130434783,0.0,0.6428571428571429,True
544,5,9500,6,20,male,Secondary special education,Cell phones,0,1,21000,Another,1,1,0.4523809523809524,475.0,0.3,0.0,0.35714285714285715,False
545,5,45000,12,60,male,Higher education,Household appliances,0,2,13000,Another,2,1,3.4615384615384617,750.0,0.2,0.0,0.5714285714285714,True
546,4,7000,4,28,female,Incomplete higher education,Jewelry,1,2,24000,Another,1,1,0.2916666666666667,250.0,0.14285714285714285,0.2916666666666667,0.0,False
547,4,29000,12,23,female,Secondary special education,Computers,0,2,41000,Unmarried,1,1,0.7073170731707317,1260.8695652173913,0.5217391304347826,0.0,0.5,False
548,5,21000,12,22,female,Secondary education,Cell phones,0,2,61000,Another,1,1,0.3442622950819672,954.5454545454545,0.5454545454545454,0.0,0.35714285714285715,False
549,5,20000,6,52,female,Secondary special education,Garden equipment,1,2,41000,Married,0,1,0.4878048780487805,384.61538461538464,0.11538461538461539,0.4878048780487805,0.21428571428571427,False
550,5,18000,12,53,male,Secondary special education,Furniture,1,0,31000,Another,4,1,0.5806451612903226,339.62264150943395,0.22641509433962265,0.5806451612903226,0.21428571428571427,False
551,5,36000,18,33,female,Secondary special education,Cell phones,1,2,21000,Married,3,1,1.7142857142857142,1090.909090909091,0.5454545454545454,1.7142857142857142,0.35714285714285715,False
552,5,13000,10,23,female,Secondary special education,Cell phones,0,2,26000,Another,1,0,0.5,565.2173913043479,0.43478260869565216,0.0,0.5,False
553,5,68500,24,52,male,Higher education,Cosmetics and beauty services,0,0,31000,Another,0,1,2.2096774193548385,1317.3076923076924,0.46153846153846156,0.0,0.35714285714285715,False
554,4,21000,12,23,female,Secondary special education,Cell phones,0,0,81000,Married,1,1,0.25925925925925924,913.0434782608696,0.5217391304347826,0.0,0.14285714285714285,False
555,4,15000,6,24,male,Higher education,Boats,0,2,31000,Another,1,1,0.4838709677419355,625.0,0.25,0.0,0.35714285714285715,False
556,4,13000,6,50,male,Secondary special education,Computers,1,2,19000,Another,3,0,0.6842105263157895,260.0,0.12,0.6842105263157895,0.8571428571428571,True
557,5,14500,6,45,female,Secondary education,Household appliances,0,2,26000,Another,2,1,0.5576923076923077,322.22222222222223,0.13333333333333333,0.0,0.21428571428571427,False
558,5,41500,24,41,male,Higher education,Household appliances,1,2,26000,Another,3,0,1.5961538461538463,1012.1951219512196,0.5853658536585366,1.5961538461538463,0.5,False
559,5,13000,6,25,female,Secondary special education,Cell phones,0,2,31000,Another,2,1,0.41935483870967744,520.0,0.24,0.0,0.21428571428571427,False
560,5,7000,3,58,male,Secondary special education,Household appliances,1,2,31000,Another,0,1,0.22580645161290322,120.6896551724138,0.05172413793103448,0.22580645161290322,0.0,False
561,5,32000,12,29,female,Secondary education,Cell phones,0,2,25000,Married,2,1,1.28,1103.448275862069,0.41379310344827586,0.0,0.35714285714285715,False
562,5,8000,12,34,female,Secondary special education,Cell phones,1,2,21000,Another,1,0,0.38095238095238093,235.2941176470588,0.35294117647058826,0.38095238095238093,0.35714285714285715,False
563,5,24000,12,26,female,Secondary education,Household appliances,0,2,18000,Another,1,0,1.3333333333333333,923.0769230769231,0.46153846153846156,0.0,0.7142857142857143,True
564,5,7000,4,44,female,Secondary education,Construction Materials,1,2,21000,Another,0,0,0.3333333333333333,159.0909090909091,0.09090909090909091,0.3333333333333333,0.35714285714285715,False
565,4,37000,4,29,male,Higher education,Furniture,0,2,41000,Another,0,0,0.9024390243902439,1275.8620689655172,0.13793103448275862,0.0,0.5,False
566,4,35500,12,27,female,Incomplete higher education,Cell phones,0,2,56000,Another,1,1,0.6339285714285714,1314.8148148148148,0.4444444444444444,0.0,0.35714285714285715,False
567,4,5000,4,36,female,Secondary special education,Cell phones,1,2,41000,Another,1,1,0.12195121951219512,138.88888888888889,0.1111111111111111,0.12195121951219512,0.0,False
568,4,58500,24,54,male,Secondary special education,Computers,0,2,26000,Another,1,0,2.25,1083.3333333333333,0.4444444444444444,0.0,0.5,False
569,5,27000,10,54,male,Secondary special education,Computers,0,2,31000,Another,1,1,0.8709677419354839,500.0,0.18518518518518517,0.0,0.35714285714285715,False
570,5,7500,10,39,male,Secondary special education,Cell phones,1,2,39000,Married,1,1,0.19230769230769232,192.30769230769232,0.2564102564102564,0.19230769230769232,0.0,False
571,5,20500,12,28,female,Secondary education,Cell phones,0,2,19000,Married,3,1,1.0789473684210527,732.1428571428571,0.42857142857142855,0.0,0.5714285714285714,True
572,5,31000,10,30,female,Higher education,Cell phones,0,0,33000,Unmarried,1,1,0.9393939393939394,1033.3333333333333,0.3333333333333333,0.0,0.35714285714285715,False
573,5,34000,12,29,female,Secondary education,Cell phones,0,2,31000,Married,2,1,1.096774193548387,1172.4137931034484,0.41379310344827586,0.0,0.35714285714285715,False
574,5,31000,6,57,female,Secondary special education,Cell phones,0,2,10000,Another,0,0,3.1,543.859649122807,0.10526315789473684,0.0,0.7142857142857143,True
575,5,7500,12,35,male,Higher education,Cell phones,1,2,23000,Married,2,1,0.32608695652173914,214.28571428571428,0.34285714285714286,0.32608695652173914,0.21428571428571427,False
576,4,73000,12,33,female,Higher education,Training,0,0,171000,Another,0,0,0.4269005847953216,2212.121212121212,0.36363636363636365,0.0,0.35714285714285715,False
577,4,21500,12,68,male,Higher education,Medical services,1,2,14000,Another,2,0,1.5357142857142858,316.1764705882353,0.17647058823529413,1.5357142857142858,1.0,True
578,4,15000,6,23,female,Secondary special education,Clothing,0,2,28000,Another,1,1,0.5357142857142857,652.1739130434783,0.2608695652173913,0.0,0.35714285714285715,False
579,4,28500,15,30,female,Secondary special education,Household appliances,1,2,41000,Unmarried,1,0,0.6951219512195121,950.0,0.5,0.6951219512195121,0.5,False
580,4,15000,12,41,male,Higher education,Computers,1,2,18000,Another,1,1,0.8333333333333334,365.8536585365854,0.2926829268292683,0.8333333333333334,0.7142857142857143,True
581,4,21000,6,28,female,Incomplete higher education,Cell phones,0,0,51000,Married,0,0,0.4117647058823529,750.0,0.21428571428571427,0.0,0.35714285714285715,False
582,4,141500,36,55,male,Secondary special education,Medical services,1,2,46000,Another,1,1,3.0760869565217392,2572.7272727272725,0.6545454545454545,3.0760869565217392,0.35714285714285715,False
583,4,26500,10,25,female,Secondary special education,Cell phones,0,2,26000,Another,1,1,1.0192307692307692,1060.0,0.4,0.0,0.35714285714285715,False
584,4,24500,18,30,female,Secondary special education,Household appliances,0,2,38000,Another,4,0,0.6447368421052632,816.6666666666666,0.6,0.0,0.5,False
585,4,44500,12,22,male,Incomplete higher education,Computers,0,2,21000,Another,2,0,2.119047619047619,2022.7272727272727,0.5454545454545454,0.0,0.6428571428571429,True
586,5,11500,12,62,male,Secondary special education,Jewelry,1,2,13000,Another,2,1,0.8846153846153846,185.48387096774192,0.1935483870967742,0.8846153846153846,0.8571428571428571,True
587,5,7000,6,21,female,Secondary special education,Computers,0,2,34000,Another,3,1,0.20588235294117646,333.3333333333333,0.2857142857142857,0.0,0.14285714285714285,False
588,4,31000,12,29,male,Higher education,Household appliances,0,0,41000,Married,3,1,0.7560975609756098,1068.9655172413793,0.41379310344827586,0.0,0.35714285714285715,False
589,4,38500,11,22,male,Incomplete higher education,Fitness,0,0,31000,Another,1,0,1.2419354838709677,1750.0,0.5,0.0,0.6428571428571429,True
590,5,20500,4,34,male,Secondary special education,Household appliances,1,2,24000,Another,1,1,0.8541666666666666,602.9411764705883,0.11764705882352941,0.8541666666666666,0.35714285714285715,False
591,5,51000,10,22,male,Secondary special education,Computers,0,2,21000,Married,2,1,2.4285714285714284,2318.181818181818,0.45454545454545453,0.0,0.5,False
592,5,23000,12,26,male,Higher education,Cell phones,0,2,31000,Another,3,1,0.7419354838709677,884.6153846153846,0.46153846153846156,0.0,0.35714285714285715,False
593,5,26000,6,21,female,Secondary special education,Cell phones,0,2,26000,Another,1,1,1.0,1238.095238095238,0.2857142857142857,0.0,0.5,False
594,4,22000,12,48,female,Secondary special education,Cell phones,1,1,46000,Unmarried,3,0,0.4782608695652174,458.3333333333333,0.25,0.4782608695652174,0.35714285714285715,False
595,4,18000,12,55,male,Secondary special education,Computers,0,2,21000,Another,3,1,0.8571428571428571,327.27272727272725,0.21818181818181817,0.0,0.35714285714285715,False
596,4,9000,10,25,male,Secondary special education,Furniture,0,2,36000,Another,2,0,0.25,360.0,0.4,0.0,0.14285714285714285,False
597,4,16000,12,46,male,Secondary special education,Furniture,1,2,20000,Another,1,0,0.8,347.82608695652175,0.2608695652173913,0.8,0.8571428571428571,True
598,5,13000,12,74,male,Secondary education,Household appliances,0,2,13000,Married,1,1,1.0,175.67567567567568,0.16216216216216217,0.0,0.7142857142857143,True
599,5,34000,12,25,female,Incomplete higher education,Cell phones,0,0,40000,Married,0,1,0.85,1360.0,0.48,0.0,0.35714285714285715,False
600,5,27000,12,22,male,Incomplete higher education,Household appliances,0,2,26000,Another,1,1,1.0384615384615385,1227.2727272727273,0.5454545454545454,0.0,0.5,False
601,5,137000,18,37,male,Higher education,Household appliances,0,2,71000,Another,1,0,1.9295774647887325,3702.7027027027025,0.4864864864864865,0.0,0.5,False
602,5,11500,10,34,male,Higher education,Household appliances,0,2,16000,Unmarried,1,0,0.71875,338.2352941176471,0.29411764705882354,0.0,0.7142857142857143,True
603,5,38000,12,53,female,Secondary special education,Household appliances,0,2,41000,Married,0,1,0.926829268292683,716.9811320754717,0.22641509433962265,0.0,0.35714285714285715,False
604,5,14500,9,31,female,Secondary special education,Cell phones,1,2,16000,Another,1,0,0.90625,467.741935483871,0.2903225806451613,0.90625,0.8571428571428571,True
605,5,31000,12,30,male,Higher education,Cell phones,0,1,21000,Another,3,1,1.4761904761904763,1033.3333333333333,0.4,0.0,0.35714285714285715,False
606,5,72500,24,27,male,Secondary special education,Household appliances,1,2,26000,Another,0,1,2.7884615384615383,2685.185185185185,0.8888888888888888,2.7884615384615383,0.35714285714285715,False
607,5,28000,12,59,male,Secondary special education,Construction Materials,1,2,16000,Another,1,0,1.75,474.5762711864407,0.2033898305084746,1.75,0.8571428571428571,True
608,5,85500,15,44,female,Secondary special education,Furniture,1,2,41000,Another,1,0,2.0853658536585367,1943.1818181818182,0.3409090909090909,2.0853658536585367,0.5,False
609,5,6500,6,32,male,Higher education,Cell phones,1,2,31000,Another,2,1,0.20967741935483872,203.125,0.1875,0.20967741935483872,0.0,False
610,5,10000,12,22,male,Secondary special education,Cell phones,0,2,21000,Another,1,1,0.47619047619047616,454.54545454545456,0.5454545454545454,0.0,0.35714285714285715,False
611,5,13500,6,30,female,Secondary special education,Household appliances,0,2,21000,Another,0,1,0.6428571428571429,450.0,0.2,0.0,0.35714285714285715,False
612,5,14000,6,46,female,Secondary education,Computers,0,2,46000,Married,2,1,0.30434782608695654,304.3478260869565,0.13043478260869565,0.0,0.21428571428571427,False
613,5,59000,6,47,female,Higher education,Furniture,0,0,31000,Another,1,1,1.903225806451613,1255.3191489361702,0.1276595744680851,0.0,0.35714285714285715,False
614,5,13000,20,52,male,Secondary education,Medical services,1,2,21000,Another,0,1,0.6190476190476191,250.0,0.38461538461538464,0.6190476190476191,0.35714285714285715,False
615,5,17000,5,47,male,Secondary special education,Windows & Doors,1,2,13000,Another,2,1,1.3076923076923077,361.70212765957444,0.10638297872340426,1.3076923076923077,0.7142857142857143,True
616,5,13500,12,43,male,Secondary special education,Medical services,1,2,31000,Married,2,1,0.43548387096774194,313.95348837209303,0.27906976744186046,0.43548387096774194,0.21428571428571427,False
617,5,9000,8,29,female,Secondary special education,Cell phones,0,1,21000,Another,1,1,0.42857142857142855,310.3448275862069,0.27586206896551724,0.0,0.21428571428571427,False
618,5,19000,24,28,male,Secondary special education,Household appliances,0,2,31000,Another,1,1,0.6129032258064516,678.5714285714286,0.8571428571428571,0.0,0.35714285714285715,False
619,5,65500,15,30,male,Higher education,Windows & Doors,1,2,31000,Another,0,1,2.1129032258064515,2183.3333333333335,0.5,2.1129032258064515,0.35714285714285715,False
620,5,18500,6,37,male,Higher education,Computers,1,2,41000,Another,1,1,0.45121951219512196,500.0,0.16216216216216217,0.45121951219512196,0.21428571428571427,False
621,5,21500,12,64,male,Higher education,Household appliances,1,2,25000,Another,2,0,0.86,335.9375,0.1875,0.86,0.6428571428571429,True
622,5,8000,3,62,female,Secondary education,Household appliances,0,2,21000,Married,2,1,0.38095238095238093,129.03225806451613,0.04838709677419355,0.0,0.35714285714285715,False
623,5,25000,9,57,male,Higher education,Fitness,0,2,51000,Married,3,1,0.49019607843137253,438.5964912280702,0.15789473684210525,0.0,0.21428571428571427,False
624,5,42000,6,71,male,Secondary education,Windows & Doors,0,2,16000,Another,1,1,2.625,591.5492957746479,0.08450704225352113,0.0,0.7142857142857143,True
625,5,11000,10,29,female,Secondary special education,Cell phones,1,2,41000,Another,0,1,0.2682926829268293,379.3103448275862,0.3448275862068966,0.2682926829268293,0.0,False
626,5,24000,6,23,female,Secondary special education,Computers,0,2,18000,Another,0,1,1.3333333333333333,1043.4782608695652,0.2608695652173913,0.0,0.7142857142857143,True
627,5,101000,18,27,female,Secondary special education,Furniture,0,2,48000,Another,3,1,2.1041666666666665,3740.740740740741,0.6666666666666666,0.0,0.35714285714285715,False
628,5,16000,10,28,male,Secondary special education,Cell phones,0,2,29000,Another,0,1,0.5517241379310345,571.4285714285714,0.35714285714285715,0.0,0.21428571428571427,False
629,5,59000,15,31,female,Higher education,Tourism,0,2,61000,Another,0,0,0.9672131147540983,1903.225806451613,0.4838709677419355,0.0,0.5,False
630,5,14500,12,52,male,Secondary special education,Household appliances,0,2,31000,Another,2,0,0.46774193548387094,278.84615384615387,0.23076923076923078,0.0,0.35714285714285715,False
631,5,22500,12,62,male,Higher education,Windows & Doors,1,2,16000,Married,3,1,1.40625,362.9032258064516,0.1935483870967742,1.40625,0.8571428571428571,True
632,5,7000,12,45,female,Higher education,Computers,0,2,31000,Another,1,0,0.22580645161290322,155.55555555555554,0.26666666666666666,0.0,0.14285714285714285,False
633,5,144000,4,32,male,Higher education,Tourism,1,2,51000,Another,3,1,2.823529411764706,4500.0,0.125,2.823529411764706,0.35714285714285715,False
